GEOID,CensusTract,State,County,Urban,Pop2010,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_Vehicle
04013420110,04013420110,Arizona,Maricopa County,1,4865,0,5.53330906443393,102063.0,0,0,0
04013420111,04013420111,Arizona,Maricopa County,1,3948,0,18.919624217119,66818.0,0,0,0
04013420112,04013420112,Arizona,Maricopa County,1,3272,0,2.52356339312861,82981.0,0,0,0
04013420113,04013420113,Arizona,Maricopa County,1,3380,1,22.6820747110992,35750.0,1,1,1
04013420114,04013420114,Arizona,Maricopa County,1,3275,1,24.821063394682998,53000.0,1,1,0
04013420115,04013420115,Arizona,Maricopa County,1,2577,1,32.787937119024704,52960.0,0,1,0
04013420116,04013420116,Arizona,Maricopa County,1,2865,1,12.837557125051898,51161.0,0,1,0
04013420202,04013420202,Arizona,Maricopa County,1,5087,1,6.213817059050561,54278.0,1,1,0
04013420206,04013420206,Arizona,Maricopa County,1,3595,0,13.0720745409701,58789.0,0,0,0
04013420207,04013420207,Arizona,Maricopa County,1,2709,0,1.8899763752953098,123580.0,0,0,0
04013420208,04013420208,Arizona,Maricopa County,1,5279,0,13.517441860465098,72287.0,0,0,0
04013420209,04013420209,Arizona,Maricopa County,1,3980,0,5.98503740648379,76875.0,0,0,0
04013420210,04013420210,Arizona,Maricopa County,1,5049,0,15.191869633783101,64318.0,0,0,0
04013420211,04013420211,Arizona,Maricopa County,1,4648,0,3.24778560072678,94273.0,0,0,0
04013420212,04013420212,Arizona,Maricopa County,1,2825,0,6.74865972879218,77212.0,0,0,0
04013420213,04013420213,Arizona,Maricopa County,1,1753,0,9.43496801705757,66204.0,0,0,0
04013420214,04013420214,Arizona,Maricopa County,1,3511,1,18.595679012345702,41907.0,1,1,1
04013420215,04013420215,Arizona,Maricopa County,1,1760,0,14.795678722404901,87975.0,0,0,0
04013420216,04013420216,Arizona,Maricopa County,1,3889,0,8.676361843726891,79770.0,0,0,0
04013420301,04013420301,Arizona,Maricopa County,1,2224,0,8.81076388888889,91154.0,0,0,0
04013420302,04013420302,Arizona,Maricopa County,1,4939,0,10.6279251170047,106379.0,0,0,0
04013420303,04013420303,Arizona,Maricopa County,1,4139,0,8.672027820039121,88477.0,0,0,0
04013420304,04013420304,Arizona,Maricopa County,1,1081,0,4.72069236821401,122132.0,0,0,0
04013420401,04013420401,Arizona,Maricopa County,1,4654,1,39.368770764119596,40682.0,1,1,0
04013420402,04013420402,Arizona,Maricopa County,1,1625,0,3.43671416596815,117656.0,0,0,0
04013420501,04013420501,Arizona,Maricopa County,1,6278,1,22.0323466585291,49844.0,1,1,1
04013420503,04013420503,Arizona,Maricopa County,1,3430,1,29.2551761226136,45625.0,0,0,0
04013420504,04013420504,Arizona,Maricopa County,1,3238,0,4.78943022295623,70968.0,0,0,0
04013420602,04013420602,Arizona,Maricopa County,1,4746,0,12.4463519313305,74490.0,0,0,0
04013420603,04013420603,Arizona,Maricopa County,1,3682,0,8.544877606527649,80625.0,0,0,0
04013420604,04013420604,Arizona,Maricopa County,1,4273,0,5.81320795041676,96882.0,0,0,0
04013420704,04013420704,Arizona,Maricopa County,1,4910,0,7.75492716366752,77917.0,0,0,0
04013420705,04013420705,Arizona,Maricopa County,1,3569,0,7.065079767029631,134276.0,0,0,0
04013420706,04013420706,Arizona,Maricopa County,1,4300,0,10.2412101390025,90625.0,0,0,0
04013420707,04013420707,Arizona,Maricopa County,1,2276,1,21.2818405916187,43750.0,0,0,0
04013420708,04013420708,Arizona,Maricopa County,1,3754,1,18.2311448724905,45259.0,0,1,1
04013420709,04013420709,Arizona,Maricopa County,1,2626,1,15.934230194319902,52422.0,0,1,0
04013420710,04013420710,Arizona,Maricopa County,1,2987,1,24.465811965812,45658.0,0,1,0
04013420800,04013420800,Arizona,Maricopa County,1,4745,0,14.9623042721825,59861.0,0,0,0
04013420901,04013420901,Arizona,Maricopa County,1,3158,1,21.8018018018018,51835.0,0,1,0
04013420902,04013420902,Arizona,Maricopa County,1,3363,0,16.3800394699746,68134.0,0,0,0
04013421001,04013421001,Arizona,Maricopa County,1,3556,1,23.3597883597884,48125.0,1,1,1
04013421002,04013421002,Arizona,Maricopa County,1,2646,1,30.253837072018904,32313.0,0,1,0
04013421101,04013421101,Arizona,Maricopa County,1,3886,1,15.223555070883299,49133.0,1,1,1
04013421102,04013421102,Arizona,Maricopa County,1,5280,1,28.3764367816092,50385.0,1,1,1
04013421201,04013421201,Arizona,Maricopa County,1,4806,0,8.08777429467085,68620.0,0,0,0
04013421202,04013421202,Arizona,Maricopa County,1,3764,1,14.738393515106901,56417.0,0,1,1
04013421302,04013421302,Arizona,Maricopa County,1,5978,1,23.9823008849558,34765.0,0,1,1
04013421303,04013421303,Arizona,Maricopa County,1,4773,1,22.8411280434402,37727.0,0,1,0
04013421304,04013421304,Arizona,Maricopa County,1,2918,1,36.3185621320112,41300.0,0,0,0
04013421400,04013421400,Arizona,Maricopa County,1,2415,1,32.5490196078431,31233.0,1,1,1
04013421501,04013421501,Arizona,Maricopa County,1,3423,1,23.2622333751568,48686.0,0,1,1
04013421502,04013421502,Arizona,Maricopa County,1,3390,1,29.0634441087613,41349.0,0,1,0
04013421601,04013421601,Arizona,Maricopa County,1,3326,1,18.8982213438735,46172.0,0,1,0
04013421602,04013421602,Arizona,Maricopa County,1,4174,1,38.370430876046605,36250.0,0,1,0
04013421701,04013421701,Arizona,Maricopa County,1,4601,1,22.9575004851543,42429.0,0,1,1
04013421702,04013421702,Arizona,Maricopa County,1,3404,1,40.0759946356728,32465.0,0,1,0
04013421801,04013421801,Arizona,Maricopa County,1,2733,0,10.7960038672253,69813.0,0,0,0
04013421802,04013421802,Arizona,Maricopa County,1,4734,1,28.3110119047619,51694.0,0,1,1
04013421901,04013421901,Arizona,Maricopa County,1,4001,1,21.8687872763419,51250.0,0,1,0
04013421902,04013421902,Arizona,Maricopa County,1,5902,1,42.1177213192362,29271.0,0,1,1
04013422001,04013422001,Arizona,Maricopa County,1,4126,1,31.9186173703785,38250.0,1,1,0
04013422002,04013422002,Arizona,Maricopa County,1,3885,1,39.555979947481504,35361.0,0,1,1
04013422102,04013422102,Arizona,Maricopa County,1,4354,1,42.8935086974968,29474.0,0,0,0
04013422103,04013422103,Arizona,Maricopa County,1,4903,1,22.6052848885219,39226.0,0,0,0
04013422104,04013422104,Arizona,Maricopa County,1,5807,1,24.2694555521378,48451.0,0,1,0
04013422105,04013422105,Arizona,Maricopa County,1,3178,1,23.3034940802772,50161.0,0,1,0
04013422106,04013422106,Arizona,Maricopa County,1,5624,1,30.886661526599802,33300.0,0,1,0
04013422107,04013422107,Arizona,Maricopa County,1,3688,1,23.001370488807698,42583.0,0,0,0
04013422203,04013422203,Arizona,Maricopa County,1,4454,1,27.234585917548298,47063.0,0,1,1
04013422204,04013422204,Arizona,Maricopa County,1,2794,0,10.8688005627858,73047.0,0,0,0
04013422205,04013422205,Arizona,Maricopa County,1,1384,0,3.0826140567201,88636.0,0,0,0
04013422209,04013422209,Arizona,Maricopa County,1,6520,0,7.97189981673793,80638.0,0,0,0
04013422210,04013422210,Arizona,Maricopa County,1,5314,0,6.571640133283969,90543.0,0,0,0
04013422211,04013422211,Arizona,Maricopa County,1,2679,0,13.5657446002274,78472.0,0,0,0
04013422212,04013422212,Arizona,Maricopa County,1,4142,0,9.385113268608409,101107.0,0,0,0
04013422213,04013422213,Arizona,Maricopa County,1,2455,0,7.96526991317478,87083.0,0,0,0
04013422215,04013422215,Arizona,Maricopa County,1,2006,0,4.5790934320074,70451.0,0,0,0
04013422216,04013422216,Arizona,Maricopa County,1,5129,0,11.4077669902913,88342.0,0,0,0
04013422217,04013422217,Arizona,Maricopa County,1,3527,0,14.5757997218359,72167.0,0,0,0
04013422218,04013422218,Arizona,Maricopa County,1,3095,0,6.510138740661691,68542.0,0,0,0
04013422219,04013422219,Arizona,Maricopa County,1,2923,0,16.4331210191083,65219.0,0,0,0
04013422220,04013422220,Arizona,Maricopa County,1,1974,0,14.471707561342,101000.0,0,0,0
04013422221,04013422221,Arizona,Maricopa County,1,4075,0,12.3693379790941,66744.0,0,0,0
04013422222,04013422222,Arizona,Maricopa County,1,2143,0,9.81704596162428,98125.0,0,0,0
04013422301,04013422301,Arizona,Maricopa County,1,5617,1,22.5423118473172,47479.0,0,1,0
04013422302,04013422302,Arizona,Maricopa County,1,4774,0,10.0263355906697,62064.0,0,0,0
04013422304,04013422304,Arizona,Maricopa County,1,2786,1,14.217361585782601,55625.0,1,1,0
04013422305,04013422305,Arizona,Maricopa County,1,5926,0,2.3260107070334097,104938.0,0,0,0
04013422307,04013422307,Arizona,Maricopa County,1,4350,0,12.2203098106713,73333.0,0,0,0
04013422308,04013422308,Arizona,Maricopa County,1,5476,0,5.7137573964497,93235.0,0,0,0
04013422309,04013422309,Arizona,Maricopa County,1,5346,0,5.8984621866442,102727.0,0,0,0
04013422401,04013422401,Arizona,Maricopa County,1,3307,0,4.66417910447761,60357.0,0,0,0
04013422402,04013422402,Arizona,Maricopa County,1,4977,0,10.1981912641909,67642.0,0,0,0
04013422403,04013422403,Arizona,Maricopa County,1,5189,0,4.17007358953393,98237.0,0,0,0
04013422404,04013422404,Arizona,Maricopa County,1,4334,0,3.42765125373821,110804.0,0,0,0
04013422501,04013422501,Arizona,Maricopa County,1,5643,0,11.995122694711199,66694.0,0,0,0
04013422502,04013422502,Arizona,Maricopa County,1,6086,0,6.56636890769472,64663.0,0,0,0
04013422503,04013422503,Arizona,Maricopa County,1,6333,0,14.2876182860189,70028.0,0,0,0
04013422504,04013422504,Arizona,Maricopa County,1,4671,0,14.082840236686401,80278.0,0,0,0
04013422506,04013422506,Arizona,Maricopa County,1,5072,0,6.3610440886159205,91625.0,0,0,0
04013422507,04013422507,Arizona,Maricopa County,1,4523,0,5.180080035571359,115655.0,0,0,0
04013422508,04013422508,Arizona,Maricopa County,1,3670,0,9.62752525252525,84605.0,0,0,0
04013422509,04013422509,Arizona,Maricopa County,1,5113,0,12.718964204112702,83197.0,0,0,0
04013422510,04013422510,Arizona,Maricopa County,1,3416,0,8.60989355040701,125500.0,0,0,0
04013422511,04013422511,Arizona,Maricopa County,1,3044,0,2.62877442273535,101813.0,0,0,0
04013422512,04013422512,Arizona,Maricopa County,1,5037,0,5.7193396226415105,99091.0,0,0,0
04013422513,04013422513,Arizona,Maricopa County,1,4280,0,9.59254947613504,70473.0,0,0,0
04013422514,04013422514,Arizona,Maricopa County,1,4352,0,13.614035087719301,70402.0,0,0,0
04013422606,04013422606,Arizona,Maricopa County,1,9135,0,4.73016754605202,121801.0,0,0,0
04013422607,04013422607,Arizona,Maricopa County,1,4148,0,6.987771400049909,61748.0,0,0,0
04013422609,04013422609,Arizona,Maricopa County,1,3819,0,9.45584299732382,64833.0,0,0,0
04013422610,04013422610,Arizona,Maricopa County,1,3039,1,6.32539941310727,56027.0,1,1,1
04013422615,04013422615,Arizona,Maricopa County,1,6698,0,5.0667828106852495,82784.0,0,0,0
04013422616,04013422616,Arizona,Maricopa County,1,4513,0,11.7052023121387,63750.0,0,0,0
04013422617,04013422617,Arizona,Maricopa County,1,5866,0,14.0112620072872,88043.0,0,0,0
04013422618,04013422618,Arizona,Maricopa County,1,2954,0,4.09594095940959,58000.0,0,0,0
04013422620,04013422620,Arizona,Maricopa County,1,3261,0,6.483790523690771,100625.0,0,0,0
04013422621,04013422621,Arizona,Maricopa County,1,4302,0,8.52864583333333,96951.0,0,0,0
04013422622,04013422622,Arizona,Maricopa County,1,4237,0,7.106721271982661,85640.0,0,0,0
04013422623,04013422623,Arizona,Maricopa County,1,4812,0,11.3313227057303,83438.0,0,0,0
04013422624,04013422624,Arizona,Maricopa County,1,2771,1,13.4310618066561,53721.0,0,1,0
04013422625,04013422625,Arizona,Maricopa County,1,3724,1,11.987545407369,50016.0,1,1,1
04013422626,04013422626,Arizona,Maricopa County,1,2510,1,13.5377711293942,52881.0,0,1,0
04013422627,04013422627,Arizona,Maricopa County,1,3438,0,16.2357807652534,65871.0,0,0,0
04013422628,04013422628,Arizona,Maricopa County,1,3616,1,21.835925587069198,47008.0,0,1,0
04013422629,04013422629,Arizona,Maricopa County,1,3626,0,10.104529616724701,62770.0,0,0,0
04013422630,04013422630,Arizona,Maricopa County,1,3870,1,24.9336367083807,39745.0,0,1,0
04013422631,04013422631,Arizona,Maricopa County,1,3883,0,12.3242530755712,60735.0,0,0,0
04013422632,04013422632,Arizona,Maricopa County,1,3975,0,13.1104033970276,60833.0,0,0,0
04013422633,04013422633,Arizona,Maricopa County,1,2753,1,12.1286370597243,54083.0,0,1,0
04013422634,04013422634,Arizona,Maricopa County,1,4191,1,18.4371700105597,53180.0,1,1,0
04013422635,04013422635,Arizona,Maricopa County,1,1111,0,10.6884057971014,68047.0,0,0,0
04013422636,04013422636,Arizona,Maricopa County,1,2489,0,9.42057548285376,70477.0,0,0,0
04013422637,04013422637,Arizona,Maricopa County,1,3325,0,7.05024311183144,72132.0,0,0,0
04013422638,04013422638,Arizona,Maricopa County,1,4096,0,17.2996706915477,66515.0,0,0,0
04013422639,04013422639,Arizona,Maricopa County,1,3658,0,15.3654485049834,59856.0,0,0,0
04013422640,04013422640,Arizona,Maricopa County,1,4647,0,7.86235186873291,74043.0,0,0,0
04013422641,04013422641,Arizona,Maricopa County,1,6346,0,13.1651921299353,76625.0,0,0,0
04013422642,04013422642,Arizona,Maricopa County,1,5715,0,5.0072046109510095,99219.0,0,0,0
04013422643,04013422643,Arizona,Maricopa County,1,5789,0,6.18707372523547,86136.0,0,0,0
04013422644,04013422644,Arizona,Maricopa County,1,7287,0,3.99196882012519,80108.0,0,0,0
04013422646,04013422646,Arizona,Maricopa County,1,7730,0,1.93363571258057,118837.0,0,0,0
04013522800,04013522800,Arizona,Maricopa County,1,1685,1,28.735632183908,45508.0,1,1,0
04013522901,04013522901,Arizona,Maricopa County,1,4410,0,8.64533696392104,64071.0,0,0,0
04013522903,04013522903,Arizona,Maricopa County,1,5168,1,24.2011956297671,42829.0,0,1,1
04013522904,04013522904,Arizona,Maricopa County,1,4549,1,32.704797821076895,50513.0,0,1,0
04013523002,04013523002,Arizona,Maricopa County,1,5832,1,18.8044614848379,52207.0,0,1,1
04013523003,04013523003,Arizona,Maricopa County,1,6568,0,12.764044943820199,72807.0,0,0,0
04013523005,04013523005,Arizona,Maricopa County,1,4853,0,3.16577540106952,94654.0,0,0,0
04013523006,04013523006,Arizona,Maricopa County,1,5448,0,12.199142762941,60481.0,0,0,0
04013523102,04013523102,Arizona,Maricopa County,1,5327,1,31.4745308310992,45661.0,1,1,0
04013523103,04013523103,Arizona,Maricopa County,1,5839,0,10.6425702811245,85141.0,0,0,0
04013523104,04013523104,Arizona,Maricopa County,1,6026,1,18.4713375796178,56571.0,0,1,1
04013610000,04013610000,Arizona,Maricopa County,1,7044,0,3.2390964625657097,98417.0,0,0,0
04013610100,04013610100,Arizona,Maricopa County,0,1322,0,2.44498777506112,97644.0,0,0,0
04013610200,04013610200,Arizona,Maricopa County,1,7612,0,2.70745904968187,116420.0,0,0,0
04013610300,04013610300,Arizona,Maricopa County,1,8959,0,6.8824252355592,114306.0,0,0,0
04013610400,04013610400,Arizona,Maricopa County,1,5129,0,3.92485119047619,102258.0,0,0,0
04013610500,04013610500,Arizona,Maricopa County,1,6496,0,2.48310314428445,115426.0,0,0,0
04013610600,04013610600,Arizona,Maricopa County,1,5546,0,3.4564958283671,98494.0,0,0,0
04013610700,04013610700,Arizona,Maricopa County,0,7193,0,5.8179877235121396,109333.0,0,0,0
04013610800,04013610800,Arizona,Maricopa County,1,3505,0,2.08114357788522,113819.0,0,0,0
04013610900,04013610900,Arizona,Maricopa County,1,6027,0,2.15031095182882,127198.0,0,0,0
04013611000,04013611000,Arizona,Maricopa County,1,2461,0,1.00259933160045,133365.0,0,0,0
04013611100,04013611100,Arizona,Maricopa County,1,3270,0,4.9668874172185395,126000.0,0,0,0
04013611200,04013611200,Arizona,Maricopa County,1,5911,0,2.64523689938055,146250.0,0,0,0
04013611300,04013611300,Arizona,Maricopa County,1,4659,0,6.0023213397446495,86467.0,0,0,0
04013611400,04013611400,Arizona,Maricopa County,1,6232,0,2.98410638987999,106286.0,0,0,0
04013611500,04013611500,Arizona,Maricopa County,1,5639,0,1.45733969263381,126008.0,0,0,0
04013611600,04013611600,Arizona,Maricopa County,1,3062,0,2.79906697767411,138704.0,0,0,0
04013611700,04013611700,Arizona,Maricopa County,1,6304,0,9.205913732662701,134013.0,0,0,0
04013611800,04013611800,Arizona,Maricopa County,1,6540,0,6.309284277091121,112944.0,0,0,0
04013611900,04013611900,Arizona,Maricopa County,1,3171,0,5.28287748220307,114063.0,0,0,0
04013612000,04013612000,Arizona,Maricopa County,0,2710,0,0.0,150978.0,0,0,0
04013612200,04013612200,Arizona,Maricopa County,0,3383,0,4.22612513721186,129583.0,0,0,0
04013612300,04013612300,Arizona,Maricopa County,1,7278,0,9.25275827482447,108240.0,0,0,0
04013612400,04013612400,Arizona,Maricopa County,0,6840,0,3.0926549445068,119750.0,0,0,0
04013612500,04013612500,Arizona,Maricopa County,1,4306,0,1.9549218031278799,134894.0,0,0,0
04013612600,04013612600,Arizona,Maricopa County,1,2342,0,1.43560295324036,89476.0,0,0,0
04013612700,04013612700,Arizona,Maricopa County,1,2271,0,3.20456540825285,118571.0,0,0,0
04013612800,04013612800,Arizona,Maricopa County,1,2110,0,10.5607476635514,134792.0,0,0,0
04013612900,04013612900,Arizona,Maricopa County,1,2409,0,3.35643925574608,110577.0,0,0,0
04013613000,04013613000,Arizona,Maricopa County,1,2945,0,4.38756855575868,158902.0,0,0,0
04013613100,04013613100,Arizona,Maricopa County,1,2640,0,7.223942208462331,136848.0,0,0,0
04013613200,04013613200,Arizona,Maricopa County,1,3552,0,13.5526008864007,116023.0,0,0,0
04013613300,04013613300,Arizona,Maricopa County,0,7102,0,8.808849318764329,122635.0,0,0,0
04013613400,04013613400,Arizona,Maricopa County,1,3937,0,4.4817927170868295,81764.0,0,0,0
04013613500,04013613500,Arizona,Maricopa County,1,4082,0,7.42655699177438,72353.0,0,0,0
04013613600,04013613600,Arizona,Maricopa County,1,3967,0,3.42055755088079,103516.0,0,0,0
04013613700,04013613700,Arizona,Maricopa County,1,5341,0,5.07624398073836,96273.0,0,0,0
04013613800,04013613800,Arizona,Maricopa County,1,4075,0,0.5831583858175879,105795.0,0,0,0
04013613900,04013613900,Arizona,Maricopa County,1,6154,0,2.27346017413738,103224.0,0,0,0
04013614000,04013614000,Arizona,Maricopa County,1,4398,0,1.5614075972966701,121875.0,0,0,0
04013614100,04013614100,Arizona,Maricopa County,1,5724,0,4.66765140324963,110259.0,0,0,0
04013614200,04013614200,Arizona,Maricopa County,1,4891,0,3.93805309734513,115980.0,0,0,0
04013614300,04013614300,Arizona,Maricopa County,1,3124,0,4.56129236617041,108438.0,0,0,0
04013614400,04013614400,Arizona,Maricopa County,1,3567,0,18.9022826365735,66528.0,0,0,0
04013614500,04013614500,Arizona,Maricopa County,1,4656,0,8.84508466009603,79671.0,0,0,0
04013614600,04013614600,Arizona,Maricopa County,1,6628,0,12.447933354694001,74833.0,0,0,0
04013614700,04013614700,Arizona,Maricopa County,1,2612,1,23.3450704225352,47500.0,1,1,1
04013614800,04013614800,Arizona,Maricopa County,1,4154,0,7.97227036395147,65441.0,0,0,0
04013614900,04013614900,Arizona,Maricopa County,1,3495,0,5.99100165758939,98832.0,0,0,0
04013615000,04013615000,Arizona,Maricopa County,1,6630,0,2.1523178807947003,136712.0,0,0,0
04013615100,04013615100,Arizona,Maricopa County,1,3383,0,0.934153565732513,135833.0,0,0,0
04013615200,04013615200,Arizona,Maricopa County,0,5386,0,4.07213496218732,126039.0,0,0,0
04013615300,04013615300,Arizona,Maricopa County,1,2259,1,15.0864326872708,52188.0,1,1,0
04013615400,04013615400,Arizona,Maricopa County,1,2679,1,7.94152508889767,51202.0,1,1,0
04013615500,04013615500,Arizona,Maricopa County,1,2817,0,5.84441757355905,58224.0,0,0,0
04013615600,04013615600,Arizona,Maricopa County,1,3776,0,9.40373776327499,61985.0,0,0,0
04013615700,04013615700,Arizona,Maricopa County,1,2991,0,4.7942876572594395,100859.0,0,0,0
04013615800,04013615800,Arizona,Maricopa County,1,4906,0,5.438738374444,109875.0,0,0,0
04013615900,04013615900,Arizona,Maricopa County,1,4362,0,15.0200424428201,78795.0,0,0,0
04013616000,04013616000,Arizona,Maricopa County,1,2237,0,9.94082840236686,103125.0,0,0,0
04013616100,04013616100,Arizona,Maricopa County,1,3572,0,10.1133391455972,73199.0,0,0,0
04013616200,04013616200,Arizona,Maricopa County,1,3219,0,5.83333333333333,78182.0,0,0,0
04013616300,04013616300,Arizona,Maricopa County,1,2044,0,12.1541950113379,95563.0,0,0,0
04013616400,04013616400,Arizona,Maricopa County,1,5701,0,5.34176770339132,71029.0,0,0,0
04013616500,04013616500,Arizona,Maricopa County,1,3438,1,14.881516587677702,49345.0,0,1,0
04013616600,04013616600,Arizona,Maricopa County,1,5696,0,6.8405011852353494,60686.0,0,0,0
04013616700,04013616700,Arizona,Maricopa County,1,4738,0,7.603017991874641,78707.0,0,0,0
04013616800,04013616800,Arizona,Maricopa County,1,5595,0,16.130205491907603,65871.0,0,0,0
04013616900,04013616900,Arizona,Maricopa County,1,4288,0,7.13544369486248,81250.0,0,0,0
04013617000,04013617000,Arizona,Maricopa County,1,5891,0,14.3871513102282,71708.0,0,0,0
04013617100,04013617100,Arizona,Maricopa County,1,2222,0,6.66946308724832,96818.0,0,0,0
04013617200,04013617200,Arizona,Maricopa County,1,2538,0,2.77665995975855,92188.0,0,0,0
04013617300,04013617300,Arizona,Maricopa County,1,3030,0,8.69005471515932,86417.0,0,0,0
04013617400,04013617400,Arizona,Maricopa County,1,6813,0,8.23497117760088,60676.0,0,0,0
04013617500,04013617500,Arizona,Maricopa County,1,3316,1,7.07154742096506,54941.0,0,1,0
04013617600,04013617600,Arizona,Maricopa County,1,6106,0,8.12812442140344,79471.0,0,0,0
04013617700,04013617700,Arizona,Maricopa County,1,3318,0,13.879598662207401,73322.0,0,0,0
04013617800,04013617800,Arizona,Maricopa County,1,2613,0,4.683544303797469,124450.0,0,0,0
04013617900,04013617900,Arizona,Maricopa County,1,2691,0,7.99095363739163,82596.0,0,0,0
04013618000,04013618000,Arizona,Maricopa County,1,4555,0,8.97845171588188,90065.0,0,0,0
04013618100,04013618100,Arizona,Maricopa County,1,4347,0,3.3089104230678297,93989.0,0,0,0
04013618200,04013618200,Arizona,Maricopa County,1,3851,0,12.976733029503501,62813.0,0,0,0
04013618300,04013618300,Arizona,Maricopa County,1,3026,0,5.06247997436719,81938.0,0,0,0
04013618400,04013618400,Arizona,Maricopa County,1,3849,1,20.8025343189018,65882.0,0,1,0
04013618500,04013618500,Arizona,Maricopa County,1,3647,0,9.026591851671139,66625.0,0,0,0
04013618600,04013618600,Arizona,Maricopa County,1,4241,0,13.3792859667727,66774.0,0,0,0
04013618700,04013618700,Arizona,Maricopa County,1,2859,1,21.4163530619227,59844.0,0,1,0
04013618800,04013618800,Arizona,Maricopa County,1,5074,1,21.563628638198402,42972.0,0,0,0
04013618900,04013618900,Arizona,Maricopa County,1,6215,0,12.8137384412153,68808.0,0,0,0
04013619000,04013619000,Arizona,Maricopa County,1,3068,0,13.6377757067412,64611.0,0,0,0
04013619100,04013619100,Arizona,Maricopa County,1,2954,1,28.2668881506091,37246.0,0,0,0
04013619200,04013619200,Arizona,Maricopa County,1,4453,1,20.4727208103785,40488.0,0,1,0
04013619300,04013619300,Arizona,Maricopa County,1,3972,1,27.7322677322677,55706.0,0,1,0
04013619400,04013619400,Arizona,Maricopa County,1,4269,1,15.5739086465532,52067.0,0,1,0
04013619500,04013619500,Arizona,Maricopa County,1,5092,1,13.1147540983607,56736.0,0,1,0
04013619600,04013619600,Arizona,Maricopa County,1,1912,0,10.2285092491839,58851.0,0,0,0
04013619700,04013619700,Arizona,Maricopa County,1,3443,0,10.164271047227901,64023.0,0,0,0
04013619800,04013619800,Arizona,Maricopa County,1,4312,0,5.03335354760461,79643.0,0,0,0
04013619900,04013619900,Arizona,Maricopa County,1,5990,0,4.81150793650794,118846.0,0,0,0
04013723303,04013723303,Arizona,Maricopa County,0,26,0,0.0,,0,0,0
04013723304,04013723304,Arizona,Maricopa County,1,4230,0,9.19449901768173,64792.0,0,0,0
04013723305,04013723305,Arizona,Maricopa County,0,2745,1,36.557930258717704,34306.0,1,1,1
04013723306,04013723306,Arizona,Maricopa County,0,5259,0,14.6666666666667,,0,0,0
04013723307,04013723307,Arizona,Maricopa County,0,2186,0,2.64054514480409,113500.0,0,0,0
04013723308,04013723308,Arizona,Maricopa County,1,7519,0,6.53888280394305,94428.0,0,0,0
04013810000,04013810000,Arizona,Maricopa County,1,1711,0,8.26380611839491,119750.0,0,0,0
04013810100,04013810100,Arizona,Maricopa County,1,6272,0,3.37817638266069,134583.0,0,0,0
04013810200,04013810200,Arizona,Maricopa County,1,3412,0,6.36339019767127,106800.0,0,0,0
04013810300,04013810300,Arizona,Maricopa County,1,5557,0,8.18152764461489,97367.0,0,0,0
04013810400,04013810400,Arizona,Maricopa County,1,4661,0,7.898477157360411,91837.0,0,0,0
04013810500,04013810500,Arizona,Maricopa County,1,5168,0,5.89184826472962,125489.0,0,0,0
04013810600,04013810600,Arizona,Maricopa County,1,6540,0,1.76050753370341,113362.0,0,0,0
04013810700,04013810700,Arizona,Maricopa County,1,6775,0,10.1664102922668,82734.0,0,0,0
04013810800,04013810800,Arizona,Maricopa County,1,4235,0,6.80350553505535,109750.0,0,0,0
04013810900,04013810900,Arizona,Maricopa County,1,5636,0,5.554575912537469,93852.0,0,0,0
04013811000,04013811000,Arizona,Maricopa County,1,2776,0,1.6283185840707999,118826.0,0,0,0
04013811100,04013811100,Arizona,Maricopa County,1,2225,0,9.25993437841779,78646.0,0,0,0
04013811200,04013811200,Arizona,Maricopa County,1,2429,0,8.45771144278607,74048.0,0,0,0
04013811300,04013811300,Arizona,Maricopa County,1,2839,0,6.51085141903172,92375.0,0,0,0
04013811400,04013811400,Arizona,Maricopa County,1,5228,0,3.52208600895116,98807.0,0,0,0
04013811500,04013811500,Arizona,Maricopa County,1,2500,0,1.74464710547185,126705.0,0,0,0
04013811600,04013811600,Arizona,Maricopa County,1,4159,0,5.91893136803316,95781.0,0,0,0
04013811700,04013811700,Arizona,Maricopa County,1,4487,0,7.703281027104141,89950.0,0,0,0
04013811800,04013811800,Arizona,Maricopa County,1,2028,0,2.7498908773461403,142500.0,0,0,0
04013811900,04013811900,Arizona,Maricopa County,1,5544,0,1.45861601085482,125156.0,0,0,0
04013812000,04013812000,Arizona,Maricopa County,1,3617,0,11.4854842127569,70543.0,0,0,0
04013812100,04013812100,Arizona,Maricopa County,1,6130,0,2.44169666614494,89571.0,0,0,0
04013812200,04013812200,Arizona,Maricopa County,1,6229,0,5.81779717043501,127663.0,0,0,0
04013812300,04013812300,Arizona,Maricopa County,1,4511,0,4.52751817237799,136618.0,0,0,0
04013812400,04013812400,Arizona,Maricopa County,1,6098,0,3.52757311899978,107045.0,0,0,0
04013812500,04013812500,Arizona,Maricopa County,1,2070,0,1.50187734668335,113000.0,0,0,0
04013812600,04013812600,Arizona,Maricopa County,1,4400,0,4.7282279248333,114323.0,0,0,0
04013812700,04013812700,Arizona,Maricopa County,1,5771,0,11.107416029265,137946.0,0,0,0
04013812800,04013812800,Arizona,Maricopa County,1,4390,0,4.2758398971226494,149493.0,0,0,0
04013812900,04013812900,Arizona,Maricopa County,1,2963,0,12.2478386167147,151932.0,0,0,0
